date,part,variant,initial_soc_kwh,final_soc_kwh,baseline_plan_cost_yuan,upward_adjustment_cost_yuan,downward_cancellation_refund_yuan,settled_normal_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,final_commitment_kwh,up_kwh,down_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,scenario_count_min
2025-12-20,q42,P1_bias2h,9713.435648142271,10183.94621439725,22184.623647678356,0.0,0.0,22184.623647678356,0.0,22184.623647678356,48783.293689905855,48783.293689905855,0.0,0.0,0.0,1193.0485153090754,22686.491657722672,17952.598733125888,30
2025-12-21,q42,P1_bias2h,10183.94621439725,8568.31422057093,72198.1334062166,0.0,0.0,72198.1334062166,0.0,72198.1334062166,94152.85376777005,94152.85376777005,0.0,0.0,0.0,2428.7872950123196,21791.333687025046,19105.049080933975,30
2025-12-22,q42,P1_bias2h,8568.31422057093,7301.793257752477,71144.63067899416,0.0,0.0,71144.63067899416,0.0,71144.63067899416,92283.94106036065,92283.94106036065,0.0,0.0,0.0,361.4409965929446,21710.220247215755,18725.147266781372,30
2025-12-23,q42,P1_bias2h,7301.793257752477,7673.157802958508,72329.13536830872,0.0,0.0,72329.13536830872,0.0,72329.13536830872,95384.47118432922,95384.47118432922,0.0,0.0,0.0,3366.392818869998,23293.461797055046,18533.47596492916,30
2025-12-24,q42,P1_bias2h,7673.157802958508,9588.874381972913,71549.37110855227,0.0,0.0,71549.37110855227,0.0,71549.37110855227,95517.36825302878,95517.36825302878,0.0,0.0,0.0,1227.8438211536559,24793.79049523943,18358.82538003098,30
2025-12-25,q42,P1_bias2h,9588.874381972913,6422.6130571818885,67969.10924269576,0.0,0.0,67969.10924269576,180.16173597405358,68149.27097866981,89162.87650884307,89162.87650884307,0.0,0.0,32.00252087019298,266.2802859272256,20872.55475139284,19756.40454094013,30
2025-12-26,q42,P1_bias2h,6422.6130571818885,10166.048653574398,22957.03465855765,0.0,0.0,22957.03465855765,1015.1083133558017,23972.142971913454,51106.64374959291,51106.64374959291,0.0,0.0,199.0746345435124,116.8991081364868,25326.86739954396,17145.670556877347,30
2025-12-27,q42,P1_bias2h,10166.048653574398,10343.75354854699,21485.446449210183,0.0,0.0,21485.446449210183,0.0,21485.446449210183,48230.84989465745,48230.84989465745,0.0,0.0,0.0,606.1272480528348,21715.679865592763,17429.766285654812,30
2025-12-28,q42,P1_bias2h,10343.75354854699,7628.524805961322,69003.19038900024,0.0,0.0,69003.19038900024,0.0,69003.19038900024,90594.36177310903,90594.36177310903,0.0,0.0,0.0,2488.584881674912,19685.41057769072,18388.888436256588,30
2025-12-29,q42,P1_bias2h,7628.524805961322,6857.863139501495,69441.576654175,0.0,0.0,69441.576654175,0.0,69441.576654175,91996.37567023278,91996.37567023278,0.0,0.0,0.0,1031.2498782661335,21762.92118480966,18321.561659509665,30
2025-12-30,q42,P1_bias2h,6857.863139501495,8257.288467079306,70206.62521453085,0.0,0.0,70206.62521453085,0.0,70206.62521453085,95075.80945737605,95075.80945737605,0.0,0.0,0.0,2592.7247538584015,26311.575308934895,20052.89320541724,30
2025-12-31,q42,P1_bias2h,8257.288467079306,8339.264687495493,70290.93224466122,0.0,0.0,70290.93224466122,0.0,70290.93224466122,93868.48538499065,93868.48538499065,0.0,0.0,0.0,595.5154331141919,23961.939053518763,19335.392034975626,30
